roll_number,original_filename,processed_filename,original_path,processed_path,original_width,original_height,rotation_degrees,face_x,face_y,face_width,face_height,detection_confidence,face_count,blur_score,brightness_score,status
22102010,22102010_face_149.jpg,22102010_face_126.jpg,dataset/raw/uncovered/22102010/22102010_face_149.jpg,dataset/processed/22102010/22102010_face_126.jpg,640,640,0,123,233,242,296,0.988812267780304,2,2671.0951171875,65.5109375,processed
22102010,22102010_face_150.jpg,22102010_face_127.jpg,dataset/raw/uncovered/22102010/22102010_face_150.jpg,dataset/processed/22102010/22102010_face_127.jpg,640,640,0,192,286,189,206,0.9018692374229431,2,1250.956457322693,73.9576171875,processed
22102010,22102010_face_152.jpg,22102010_face_128.jpg,dataset/raw/uncovered/22102010/22102010_face_152.jpg,dataset/processed/22102010/22102010_face_128.jpg,640,640,0,158,227,234,279,0.9912663698196411,1,2173.9171513534548,68.5914453125,processed
22102010,22102010_face_156.jpg,22102010_face_129.jpg,dataset/raw/uncovered/22102010/22102010_face_156.jpg,dataset/processed/22102010/22102010_face_129.jpg,640,640,0,177,251,217,254,0.9836598038673401,2,1995.0968874755863,67.606015625,processed
22102010,22102010_face_159.jpg,22102010_face_130.jpg,dataset/raw/uncovered/22102010/22102010_face_159.jpg,dataset/processed/22102010/22102010_face_130.jpg,640,640,0,96,230,261,318,0.9689999222755432,1,3514.830396234131,67.968046875,processed
22102010,22102010_face_162.jpg,22102010_face_131.jpg,dataset/raw/uncovered/22102010/22102010_face_162.jpg,dataset/processed/22102010/22102010_face_131.jpg,640,640,0,92,219,258,301,0.9825502038002014,2,3021.7825968002317,77.186953125,processed
22102010,22102010_face_169.jpg,22102010_face_132.jpg,dataset/raw/uncovered/22102010/22102010_face_169.jpg,dataset/processed/22102010/22102010_face_132.jpg,640,640,0,209,224,228,274,0.9263708591461182,1,602.6988419860841,59.1401171875,processed
22102010,22102010_face_170.jpg,22102010_face_133.jpg,dataset/raw/uncovered/22102010/22102010_face_170.jpg,dataset/processed/22102010/22102010_face_133.jpg,640,640,0,436,554,47,57,0.9202393889427185,2,311.44253021850585,72.7246875,processed
22102010,22102010_face_171.jpg,22102010_face_134.jpg,dataset/raw/uncovered/22102010/22102010_face_171.jpg,dataset/processed/22102010/22102010_face_134.jpg,640,640,0,212,227,251,283,0.9908682703971863,2,2224.1207641540527,65.3875,processed
22102010,22102010_face_172.jpg,22102010_face_135.jpg,dataset/raw/uncovered/22102010/22102010_face_172.jpg,dataset/processed/22102010/22102010_face_135.jpg,640,640,0,201,232,265,297,0.9936326742172241,2,2415.6586734375,68.5164453125,processed
22102010,22102010_face_173.jpg,22102010_face_136.jpg,dataset/raw/uncovered/22102010/22102010_face_173.jpg,dataset/processed/22102010/22102010_face_136.jpg,640,640,0,177,215,271,321,0.9390349984169006,3,3202.814520323181,70.2873828125,processed
22102010,22102010_face_174.jpg,22102010_face_137.jpg,dataset/raw/uncovered/22102010/22102010_face_174.jpg,dataset/processed/22102010/22102010_face_137.jpg,640,640,0,192,241,269,287,0.9404611587524414,1,2339.383302191162,74.685390625,processed
22102010,22102010_face_175.jpg,22102010_face_138.jpg,dataset/raw/uncovered/22102010/22102010_face_175.jpg,dataset/processed/22102010/22102010_face_138.jpg,640,640,0,201,242,253,270,0.9650298357009888,2,1956.0900130599975,75.59,processed
22102010,22102010_face_176.jpg,22102010_face_139.jpg,dataset/raw/uncovered/22102010/22102010_face_176.jpg,dataset/processed/22102010/22102010_face_139.jpg,640,640,0,212,253,232,253,0.9709591865539551,3,1423.8786596298219,73.6991796875,processed
22102010,22102010_face_177.jpg,22102010_face_140.jpg,dataset/raw/uncovered/22102010/22102010_face_177.jpg,dataset/processed/22102010/22102010_face_140.jpg,640,640,0,208,233,247,281,0.9991283416748047,3,2177.188291772461,74.6619140625,processed
22102010,22102010_face_178.jpg,22102010_face_141.jpg,dataset/raw/uncovered/22102010/22102010_face_178.jpg,dataset/processed/22102010/22102010_face_141.jpg,640,640,0,229,250,241,261,0.9844692349433899,2,2816.2575741943356,74.700546875,processed
22102010,22102010_face_179.jpg,22102010_face_142.jpg,dataset/raw/uncovered/22102010/22102010_face_179.jpg,dataset/processed/22102010/22102010_face_142.jpg,640,640,0,231,244,228,250,0.982778012752533,4,1978.9224851989745,73.662421875,processed
22102010,22102010_face_180.jpg,22102010_face_143.jpg,dataset/raw/uncovered/22102010/22102010_face_180.jpg,dataset/processed/22102010/22102010_face_143.jpg,640,640,0,220,241,235,260,0.991490364074707,1,2404.178993797302,73.7421875,processed
22102010,22102010_face_181.jpg,22102010_face_144.jpg,dataset/raw/uncovered/22102010/22102010_face_181.jpg,dataset/processed/22102010/22102010_face_144.jpg,640,640,0,227,242,227,256,0.9975424408912659,4,1924.2728281845093,72.4444140625,processed
22102010,22102010_face_182.jpg,22102010_face_145.jpg,dataset/raw/uncovered/22102010/22102010_face_182.jpg,dataset/processed/22102010/22102010_face_145.jpg,640,640,0,196,238,232,249,0.9876676201820374,3,2237.458730316162,76.6635546875,processed
22102010,22102010_face_183.jpg,22102010_face_146.jpg,dataset/raw/uncovered/22102010/22102010_face_183.jpg,dataset/processed/22102010/22102010_face_146.jpg,640,640,0,208,240,233,263,0.9853009581565857,3,2322.7781699157717,74.287890625,processed
22102010,22102010_face_184.jpg,22102010_face_147.jpg,dataset/raw/uncovered/22102010/22102010_face_184.jpg,dataset/processed/22102010/22102010_face_147.jpg,640,640,0,183,239,237,258,0.9952303171157837,2,2585.4401821884153,73.84375,processed
22102010,22102010_face_185.jpg,22102010_face_148.jpg,dataset/raw/uncovered/22102010/22102010_face_185.jpg,dataset/processed/22102010/22102010_face_148.jpg,640,640,0,184,229,249,269,0.9687604904174805,4,2403.149419004822,79.7214453125,processed
22102010,22102010_face_186.jpg,22102010_face_149.jpg,dataset/raw/uncovered/22102010/22102010_face_186.jpg,dataset/processed/22102010/22102010_face_149.jpg,640,640,0,175,225,248,281,0.9980444312095642,2,2691.8749116195672,76.7742578125,processed
22102010,22102010_face_187.jpg,22102010_face_150.jpg,dataset/raw/uncovered/22102010/22102010_face_187.jpg,dataset/processed/22102010/22102010_face_150.jpg,640,640,0,178,228,248,279,0.999403178691864,2,2910.586773057556,74.981640625,processed
22102010,22102010_face_188.jpg,22102010_face_151.jpg,dataset/raw/uncovered/22102010/22102010_face_188.jpg,dataset/processed/22102010/22102010_face_151.jpg,640,640,0,172,218,263,303,0.9998850226402283,2,3353.9684030014046,76.7242578125,processed
22102010,22102010_face_189.jpg,22102010_face_152.jpg,dataset/raw/uncovered/22102010/22102010_face_189.jpg,dataset/processed/22102010/22102010_face_152.jpg,640,640,0,172,233,257,289,0.996771514415741,3,3374.5033558593755,73.1695703125,processed
22102010,22102010_face_190.jpg,22102010_face_153.jpg,dataset/raw/uncovered/22102010/22102010_face_190.jpg,dataset/processed/22102010/22102010_face_153.jpg,640,640,0,183,250,232,250,0.9940682053565979,2,2470.844658441162,69.9631640625,processed
22102010,22102010_face_191.jpg,22102010_face_154.jpg,dataset/raw/uncovered/22102010/22102010_face_191.jpg,dataset/processed/22102010/22102010_face_154.jpg,640,640,0,182,251,234,250,0.9960412979125977,2,2601.029281732178,71.6345703125,processed
22102010,22102010_face_192.jpg,22102010_face_155.jpg,dataset/raw/uncovered/22102010/22102010_face_192.jpg,dataset/processed/22102010/22102010_face_155.jpg,640,640,0,179,251,235,250,0.9954213500022888,2,2501.669688279724,71.7500390625,processed
22102010,22102010_face_193.jpg,22102010_face_156.jpg,dataset/raw/uncovered/22102010/22102010_face_193.jpg,dataset/processed/22102010/22102010_face_156.jpg,640,640,0,183,256,231,243,0.9968299269676208,3,2439.6009996093753,71.8237890625,processed
22102010,22102010_face_194.jpg,22102010_face_157.jpg,dataset/raw/uncovered/22102010/22102010_face_194.jpg,dataset/processed/22102010/22102010_face_157.jpg,640,640,0,178,253,237,249,0.997120201587677,2,2657.116683959961,73.323359375,processed
22102010,22102010_face_195.jpg,22102010_face_158.jpg,dataset/raw/uncovered/22102010/22102010_face_195.jpg,dataset/processed/22102010/22102010_face_158.jpg,640,640,0,182,256,230,243,0.9940621256828308,3,2495.4137775329586,73.0842578125,processed
22102010,22102010_face_196.jpg,22102010_face_159.jpg,dataset/raw/uncovered/22102010/22102010_face_196.jpg,dataset/processed/22102010/22102010_face_159.jpg,640,640,0,176,256,233,246,0.9902297854423523,2,2540.331912689209,73.381875,processed
22102010,22102010_face_197.jpg,22102010_face_160.jpg,dataset/raw/uncovered/22102010/22102010_face_197.jpg,dataset/processed/22102010/22102010_face_160.jpg,640,640,0,176,256,235,250,0.9856857657432556,2,2498.329026464844,72.8241015625,processed
22102010,22102010_face_198.jpg,22102010_face_161.jpg,dataset/raw/uncovered/22102010/22102010_face_198.jpg,dataset/processed/22102010/22102010_face_161.jpg,640,640,0,174,260,228,247,0.9862118363380432,3,2371.9340950912474,69.7425,processed
22102010,22102010_face_199.jpg,22102010_face_162.jpg,dataset/raw/uncovered/22102010/22102010_face_199.jpg,dataset/processed/22102010/22102010_face_162.jpg,640,640,0,177,254,235,249,0.9930098652839661,3,2343.5934125,72.62734375,processed
22102010,22102010_face_200.jpg,22102010_face_163.jpg,dataset/raw/uncovered/22102010/22102010_face_200.jpg,dataset/processed/22102010/22102010_face_163.jpg,640,640,0,176,239,244,257,0.9889633655548096,2,2535.012589819336,74.612109375,processed
22102011,22102011_face_001.jpg,22102011_face_001.jpg,dataset/raw/uncovered/22102011/22102011_face_001.jpg,dataset/processed/22102011/22102011_face_001.jpg,640,640,0,263,185,162,173,0.9994709491729736,1,390.286417944336,73.4145703125,processed
22102011,22102011_face_002.jpg,22102011_face_002.jpg,dataset/raw/uncovered/22102011/22102011_face_002.jpg,dataset/processed/22102011/22102011_face_002.jpg,640,640,0,294,171,178,186,0.9966847896575928,1,325.6264795898437,78.093046875,processed
22102011,22102011_face_003.jpg,22102011_face_003.jpg,dataset/raw/uncovered/22102011/22102011_face_003.jpg,dataset/processed/22102011/22102011_face_003.jpg,640,640,0,325,170,176,190,0.9641320109367371,2,415.2446655273437,73.5779296875,processed
22102011,22102011_face_004.jpg,22102011_face_004.jpg,dataset/raw/uncovered/22102011/22102011_face_004.jpg,dataset/processed/22102011/22102011_face_004.jpg,640,640,0,286,169,179,194,0.9989355206489563,1,416.6626892333984,78.5278515625,processed
22102011,22102011_face_005.jpg,22102011_face_005.jpg,dataset/raw/uncovered/22102011/22102011_face_005.jpg,dataset/processed/22102011/22102011_face_005.jpg,640,640,0,239,160,183,191,0.9890795946121216,1,753.8650024398803,87.2703515625,processed
22102011,22102011_face_006.jpg,22102011_face_006.jpg,dataset/raw/uncovered/22102011/22102011_face_006.jpg,dataset/processed/22102011/22102011_face_006.jpg,640,640,0,218,163,190,200,0.9996326565742493,1,879.8948893493651,94.272578125,processed
22102011,22102011_face_007.jpg,22102011_face_007.jpg,dataset/raw/uncovered/22102011/22102011_face_007.jpg,dataset/processed/22102011/22102011_face_007.jpg,640,640,0,170,164,197,207,0.998088002204895,1,810.2885157333377,98.8121484375,processed
22102011,22102011_face_008.jpg,22102011_face_008.jpg,dataset/raw/uncovered/22102011/22102011_face_008.jpg,dataset/processed/22102011/22102011_face_008.jpg,640,640,0,109,182,199,203,0.9794033169746399,1,1495.554801702881,97.7775390625,processed
22102011,22102011_face_009.jpg,22102011_face_009.jpg,dataset/raw/uncovered/22102011/22102011_face_009.jpg,dataset/processed/22102011/22102011_face_009.jpg,640,640,0,163,176,215,214,0.9815691709518433,2,370.331555657959,100.15984375,processed
22102011,22102011_face_010.jpg,22102011_face_010.jpg,dataset/raw/uncovered/22102011/22102011_face_010.jpg,dataset/processed/22102011/22102011_face_010.jpg,640,640,0,184,195,199,203,0.9881588220596313,1,988.5507074645996,94.416171875,processed
22102011,22102011_face_011.jpg,22102011_face_011.jpg,dataset/raw/uncovered/22102011/22102011_face_011.jpg,dataset/processed/22102011/22102011_face_011.jpg,640,640,0,222,198,191,187,0.9962283968925476,1,605.3646566390992,89.664375,processed
22102011,22102011_face_012.jpg,22102011_face_012.jpg,dataset/raw/uncovered/22102011/22102011_face_012.jpg,dataset/processed/22102011/22102011_face_012.jpg,640,640,0,259,182,199,203,0.9866305589675903,1,1048.882742881775,95.1335546875,processed
22102011,22102011_face_013.jpg,22102011_face_013.jpg,dataset/raw/uncovered/22102011/22102011_face_013.jpg,dataset/processed/22102011/22102011_face_013.jpg,640,640,0,269,186,186,207,0.999359667301178,1,493.33764877319334,87.2323046875,processed
22102011,22102011_face_014.jpg,22102011_face_014.jpg,dataset/raw/uncovered/22102011/22102011_face_014.jpg,dataset/processed/22102011/22102011_face_014.jpg,640,640,0,249,206,178,192,0.997162401676178,1,360.835857774353,85.5251953125,processed
22102011,22102011_face_015.jpg,22102011_face_015.jpg,dataset/raw/uncovered/22102011/22102011_face_015.jpg,dataset/processed/22102011/22102011_face_015.jpg,640,640,0,303,216,159,181,0.9971211552619934,1,555.3810155700684,85.29953125,processed
22102011,22102011_face_016.jpg,22102011_face_016.jpg,dataset/raw/uncovered/22102011/22102011_face_016.jpg,dataset/processed/22102011/22102011_face_016.jpg,640,640,0,256,222,152,177,0.9955748915672302,2,273.59769091186524,69.3146484375,processed
22102011,22102011_face_017.jpg,22102011_face_017.jpg,dataset/raw/uncovered/22102011/22102011_face_017.jpg,dataset/processed/22102011/22102011_face_017.jpg,640,640,0,194,221,145,169,0.9983819127082825,1,376.2358034912109,66.1644921875,processed
22102011,22102011_face_018.jpg,22102011_face_018.jpg,dataset/raw/uncovered/22102011/22102011_face_018.jpg,dataset/processed/22102011/22102011_face_018.jpg,640,640,0,138,209,128,160,0.9958776235580444,1,333.96918517913815,68.4209765625,processed
22102011,22102011_face_019.jpg,22102011_face_019.jpg,dataset/raw/uncovered/22102011/22102011_face_019.jpg,dataset/processed/22102011/22102011_face_019.jpg,640,640,0,104,177,153,177,0.9981924891471863,2,277.7877618881226,69.8920703125,processed
22102011,22102011_face_020.jpg,22102011_face_020.jpg,dataset/raw/uncovered/22102011/22102011_face_020.jpg,dataset/processed/22102011/22102011_face_020.jpg,640,640,0,177,154,150,179,0.9900377988815308,2,197.31520085296634,66.84765625,processed
22102011,22102011_face_021.jpg,22102011_face_021.jpg,dataset/raw/uncovered/22102011/22102011_face_021.jpg,dataset/processed/22102011/22102011_face_021.jpg,640,640,0,291,118,179,204,0.9843400120735168,1,415.4394621032715,78.5816796875,processed
22102011,22102011_face_022.jpg,22102011_face_022.jpg,dataset/raw/uncovered/22102011/22102011_face_022.jpg,dataset/processed/22102011/22102011_face_022.jpg,640,640,0,302,98,187,204,0.978630006313324,1,336.7726147460937,75.206171875,processed
22102011,22102011_face_023.jpg,22102011_face_023.jpg,dataset/raw/uncovered/22102011/22102011_face_023.jpg,dataset/processed/22102011/22102011_face_023.jpg,640,640,0,268,84,209,243,0.9616599678993225,1,402.4205398193359,74.924296875,processed
22102011,22102011_face_024.jpg,22102011_face_024.jpg,dataset/raw/uncovered/22102011/22102011_face_024.jpg,dataset/processed/22102011/22102011_face_024.jpg,640,640,0,228,112,213,243,0.9973089694976807,1,487.93997946777347,79.8621484375,processed
22102011,22102011_face_025.jpg,22102011_face_025.jpg,dataset/raw/uncovered/22102011/22102011_face_025.jpg,dataset/processed/22102011/22102011_face_025.jpg,640,640,0,245,147,192,191,0.9969283938407898,1,252.36932884368892,84.970078125,processed
22102011,22102011_face_026.jpg,22102011_face_026.jpg,dataset/raw/uncovered/22102011/22102011_face_026.jpg,dataset/processed/22102011/22102011_face_026.jpg,640,640,0,264,157,189,198,0.9982762336730957,1,548.9719915771484,87.6218359375,processed
22102011,22102011_face_027.jpg,22102011_face_027.jpg,dataset/raw/uncovered/22102011/22102011_face_027.jpg,dataset/processed/22102011/22102011_face_027.jpg,640,640,0,246,180,193,196,0.9972549080848694,1,1238.9646903549194,94.7146484375,processed
22102011,22102011_face_028.jpg,22102011_face_028.jpg,dataset/raw/uncovered/22102011/22102011_face_028.jpg,dataset/processed/22102011/22102011_face_028.jpg,640,640,0,275,198,184,187,0.9939879179000854,1,1354.2312063461304,98.3858203125,processed
22102011,22102011_face_029.jpg,22102011_face_029.jpg,dataset/raw/uncovered/22102011/22102011_face_029.jpg,dataset/processed/22102011/22102011_face_029.jpg,640,640,0,307,203,179,184,0.9962480068206787,1,695.5379458480835,99.9330078125,processed
22102011,22102011_face_030.jpg,22102011_face_030.jpg,dataset/raw/uncovered/22102011/22102011_face_030.jpg,dataset/processed/22102011/22102011_face_030.jpg,640,640,0,258,177,202,216,0.9997784495353699,1,986.0506829696653,102.65234375,processed
22102011,22102011_face_031.jpg,22102011_face_031.jpg,dataset/raw/uncovered/22102011/22102011_face_031.jpg,dataset/processed/22102011/22102011_face_031.jpg,640,640,0,245,136,192,202,0.997101902961731,1,932.7994902938841,101.5710546875,processed
22102011,22102011_face_032.jpg,22102011_face_032.jpg,dataset/raw/uncovered/22102011/22102011_face_032.jpg,dataset/processed/22102011/22102011_face_032.jpg,640,640,0,229,126,199,209,0.9999987483024597,1,1130.7727805038453,101.0171484375,processed
22102011,22102011_face_033.jpg,22102011_face_033.jpg,dataset/raw/uncovered/22102011/22102011_face_033.jpg,dataset/processed/22102011/22102011_face_033.jpg,640,640,0,182,239,158,170,0.9859867691993713,1,561.2854991317749,86.4888671875,processed
22102011,22102011_face_034.jpg,22102011_face_034.jpg,dataset/raw/uncovered/22102011/22102011_face_034.jpg,dataset/processed/22102011/22102011_face_034.jpg,640,640,0,177,236,168,178,0.9902368187904358,1,628.519083441162,90.4770703125,processed
22102011,22102011_face_036.jpg,22102011_face_035.jpg,dataset/raw/uncovered/22102011/22102011_face_036.jpg,dataset/processed/22102011/22102011_face_035.jpg,640,640,0,153,246,170,180,0.9964196681976318,1,657.8531525131226,87.570234375,processed
22102011,22102011_face_037.jpg,22102011_face_036.jpg,dataset/raw/uncovered/22102011/22102011_face_037.jpg,dataset/processed/22102011/22102011_face_036.jpg,640,640,0,152,238,177,183,0.9746147990226746,1,620.9577187728881,93.3499609375,processed
22102011,22102011_face_038.jpg,22102011_face_037.jpg,dataset/raw/uncovered/22102011/22102011_face_038.jpg,dataset/processed/22102011/22102011_face_037.jpg,640,640,0,174,249,165,175,0.9833700656890869,1,711.0473980575562,87.2903125,processed
22102011,22102011_face_039.jpg,22102011_face_038.jpg,dataset/raw/uncovered/22102011/22102011_face_039.jpg,dataset/processed/22102011/22102011_face_038.jpg,640,640,0,202,248,167,169,0.9854928851127625,1,1203.6647203125,89.7830859375,processed
22102011,22102011_face_040.jpg,22102011_face_039.jpg,dataset/raw/uncovered/22102011/22102011_face_040.jpg,dataset/processed/22102011/22102011_face_039.jpg,640,640,0,197,245,164,166,0.949751615524292,1,641.0033518981934,94.64875,processed
22102011,22102011_face_041.jpg,22102011_face_040.jpg,dataset/raw/uncovered/22102011/22102011_face_041.jpg,dataset/processed/22102011/22102011_face_040.jpg,640,640,0,190,240,157,161,0.9982913136482239,1,655.555333001709,98.7572265625,processed
22102011,22102011_face_042.jpg,22102011_face_041.jpg,dataset/raw/uncovered/22102011/22102011_face_042.jpg,dataset/processed/22102011/22102011_face_041.jpg,640,640,0,192,244,135,149,0.9950191974639893,1,597.3255348373413,92.024375,processed
22102011,22102011_face_043.jpg,22102011_face_042.jpg,dataset/raw/uncovered/22102011/22102011_face_043.jpg,dataset/processed/22102011/22102011_face_042.jpg,640,640,0,169,239,130,145,0.9973129034042358,1,498.06386253509515,95.7481640625,processed
22102011,22102011_face_044.jpg,22102011_face_043.jpg,dataset/raw/uncovered/22102011/22102011_face_044.jpg,dataset/processed/22102011/22102011_face_043.jpg,640,640,0,182,208,145,159,0.9896714091300964,1,583.6202964843751,91.852890625,processed
22102011,22102011_face_045.jpg,22102011_face_044.jpg,dataset/raw/uncovered/22102011/22102011_face_045.jpg,dataset/processed/22102011/22102011_face_044.jpg,640,640,0,183,180,145,157,0.998997151851654,1,650.5521364608765,102.7320703125,processed
22102011,22102011_face_046.jpg,22102011_face_045.jpg,dataset/raw/uncovered/22102011/22102011_face_046.jpg,dataset/processed/22102011/22102011_face_045.jpg,640,640,0,223,149,159,167,0.9984360337257385,1,709.8934533630372,102.5833203125,processed
22102011,22102011_face_047.jpg,22102011_face_046.jpg,dataset/raw/uncovered/22102011/22102011_face_047.jpg,dataset/processed/22102011/22102011_face_046.jpg,640,640,0,251,180,183,181,0.9986687898635864,1,1703.9056557556148,107.5058984375,processed
22102011,22102011_face_048.jpg,22102011_face_047.jpg,dataset/raw/uncovered/22102011/22102011_face_048.jpg,dataset/processed/22102011/22102011_face_047.jpg,640,640,0,245,228,176,176,0.9753486514091492,1,167.4538625427246,99.9128125,processed
22102011,22102011_face_049.jpg,22102011_face_048.jpg,dataset/raw/uncovered/22102011/22102011_face_049.jpg,dataset/processed/22102011/22102011_face_048.jpg,640,640,0,229,232,181,185,0.9903867244720459,1,835.6083061508178,98.4346484375,processed
22102011,22102011_face_050.jpg,22102011_face_049.jpg,dataset/raw/uncovered/22102011/22102011_face_050.jpg,dataset/processed/22102011/22102011_face_049.jpg,640,640,0,223,234,174,184,0.9796193838119507,1,678.8873004135131,95.443671875,processed
22102011,22102011_face_051.jpg,22102011_face_050.jpg,dataset/raw/uncovered/22102011/22102011_face_051.jpg,dataset/processed/22102011/22102011_face_050.jpg,640,640,0,185,227,179,190,0.9961954951286316,1,764.6106781005859,99.5421875,processed
22102011,22102011_face_052.jpg,22102011_face_051.jpg,dataset/raw/uncovered/22102011/22102011_face_052.jpg,dataset/processed/22102011/22102011_face_051.jpg,640,640,0,197,240,164,171,0.9686596393585205,1,621.0000350585938,93.72421875,processed
22102011,22102011_face_053.jpg,22102011_face_052.jpg,dataset/raw/uncovered/22102011/22102011_face_053.jpg,dataset/processed/22102011/22102011_face_052.jpg,640,640,0,195,225,157,176,0.9987190365791321,1,433.66726006927485,82.2090625,processed
22102011,22102011_face_054.jpg,22102011_face_053.jpg,dataset/raw/uncovered/22102011/22102011_face_054.jpg,dataset/processed/22102011/22102011_face_053.jpg,640,640,0,264,227,152,174,0.9976267218589783,1,450.64967418060303,75.921953125,processed
22102011,22102011_face_055.jpg,22102011_face_054.jpg,dataset/raw/uncovered/22102011/22102011_face_055.jpg,dataset/processed/22102011/22102011_face_054.jpg,640,640,0,302,234,128,152,0.9990021586418152,1,383.00113583984376,76.2133984375,processed
22102011,22102011_face_056.jpg,22102011_face_055.jpg,dataset/raw/uncovered/22102011/22102011_face_056.jpg,dataset/processed/22102011/22102011_face_055.jpg,640,640,0,254,221,150,171,0.9896271228790283,1,439.7806825927735,81.728046875,processed
22102011,22102011_face_057.jpg,22102011_face_056.jpg,dataset/raw/uncovered/22102011/22102011_face_057.jpg,dataset/processed/22102011/22102011_face_056.jpg,640,640,0,201,239,145,160,0.9988986849784851,1,458.1290272079469,84.2248828125,processed
22102011,22102011_face_058.jpg,22102011_face_057.jpg,dataset/raw/uncovered/22102011/22102011_face_058.jpg,dataset/processed/22102011/22102011_face_057.jpg,640,640,0,148,234,179,187,0.9507672786712646,1,682.84640625,94.593671875,processed
22102011,22102011_face_059.jpg,22102011_face_058.jpg,dataset/raw/uncovered/22102011/22102011_face_059.jpg,dataset/processed/22102011/22102011_face_058.jpg,640,640,0,178,229,178,187,0.9797309041023254,1,811.3342587875366,96.1436328125,processed
22102011,22102011_face_060.jpg,22102011_face_059.jpg,dataset/raw/uncovered/22102011/22102011_face_060.jpg,dataset/processed/22102011/22102011_face_059.jpg,640,640,0,203,230,172,182,0.9593460559844971,1,799.2365972763062,92.4856640625,processed
22102011,22102011_face_061.jpg,22102011_face_060.jpg,dataset/raw/uncovered/22102011/22102011_face_061.jpg,dataset/processed/22102011/22102011_face_060.jpg,640,640,0,199,231,173,180,0.9687867760658264,1,783.8055348495483,94.7515625,processed
22102011,22102011_face_062.jpg,22102011_face_061.jpg,dataset/raw/uncovered/22102011/22102011_face_062.jpg,dataset/processed/22102011/22102011_face_061.jpg,640,640,0,171,234,172,178,0.9995929598808289,1,561.6026784896851,95.309296875,processed
22102011,22102011_face_063.jpg,22102011_face_062.jpg,dataset/raw/uncovered/22102011/22102011_face_063.jpg,dataset/processed/22102011/22102011_face_062.jpg,640,640,0,163,234,170,181,0.9948517084121704,1,567.5553216552735,96.70453125,processed
22102011,22102011_face_064.jpg,22102011_face_063.jpg,dataset/raw/uncovered/22102011/22102011_face_064.jpg,dataset/processed/22102011/22102011_face_063.jpg,640,640,0,162,238,169,184,0.9783136248588562,1,576.023277734375,91.5869140625,processed
22102011,22102011_face_065.jpg,22102011_face_064.jpg,dataset/raw/uncovered/22102011/22102011_face_065.jpg,dataset/processed/22102011/22102011_face_064.jpg,640,640,0,167,230,161,178,0.9964545965194702,1,485.5164479431153,90.5362109375,processed
22102011,22102011_face_066.jpg,22102011_face_065.jpg,dataset/raw/uncovered/22102011/22102011_face_066.jpg,dataset/processed/22102011/22102011_face_065.jpg,640,640,0,165,210,149,160,0.9993712306022644,1,425.22824794769286,93.2933984375,processed
22102011,22102011_face_067.jpg,22102011_face_066.jpg,dataset/raw/uncovered/22102011/22102011_face_067.jpg,dataset/processed/22102011/22102011_face_066.jpg,640,640,0,183,188,147,167,0.9942306876182556,1,447.76353668060307,88.62078125,processed
22102011,22102011_face_068.jpg,22102011_face_067.jpg,dataset/raw/uncovered/22102011/22102011_face_068.jpg,dataset/processed/22102011/22102011_face_067.jpg,640,640,0,181,175,141,170,0.9997988343238831,3,515.6426124740601,88.1922265625,processed
22102011,22102011_face_069.jpg,22102011_face_068.jpg,dataset/raw/uncovered/22102011/22102011_face_069.jpg,dataset/processed/22102011/22102011_face_068.jpg,640,640,0,209,174,170,199,0.9959193468093872,1,539.5943810897828,87.88875,processed
22102011,22102011_face_070.jpg,22102011_face_069.jpg,dataset/raw/uncovered/22102011/22102011_face_070.jpg,dataset/processed/22102011/22102011_face_069.jpg,640,640,0,229,187,193,205,0.9954311847686768,1,604.9013161865234,95.016640625,processed
22102011,22102011_face_071.jpg,22102011_face_070.jpg,dataset/raw/uncovered/22102011/22102011_face_071.jpg,dataset/processed/22102011/22102011_face_070.jpg,640,640,0,181,210,193,204,0.9925405979156494,1,698.903632737732,95.837109375,processed
22102011,22102011_face_072.jpg,22102011_face_071.jpg,dataset/raw/uncovered/22102011/22102011_face_072.jpg,dataset/processed/22102011/22102011_face_071.jpg,640,640,0,183,216,184,187,0.9927713871002197,1,1538.1491448348997,99.7791796875,processed
22102011,22102011_face_073.jpg,22102011_face_072.jpg,dataset/raw/uncovered/22102011/22102011_face_073.jpg,dataset/processed/22102011/22102011_face_072.jpg,640,640,0,158,217,188,198,0.9946062564849854,1,844.4988268905639,98.047109375,processed
22102011,22102011_face_074.jpg,22102011_face_073.jpg,dataset/raw/uncovered/22102011/22102011_face_074.jpg,dataset/processed/22102011/22102011_face_073.jpg,640,640,0,167,216,187,200,0.9919019341468811,1,868.1207972274781,97.5628125,processed
22102012,22102012_face_038.jpg,22102012_face_001.jpg,dataset/raw/uncovered/22102012/22102012_face_038.jpg,dataset/processed/22102012/22102012_face_001.jpg,640,640,0,403,182,66,70,0.9274728298187256,1,320.2188188415528,86.9540625,processed
22102012,22102012_face_041.jpg,22102012_face_002.jpg,dataset/raw/uncovered/22102012/22102012_face_041.jpg,dataset/processed/22102012/22102012_face_002.jpg,640,640,0,434,172,94,100,0.934238612651825,2,247.776756590271,81.23671875,processed
22102012,22102012_face_042.jpg,22102012_face_003.jpg,dataset/raw/uncovered/22102012/22102012_face_042.jpg,dataset/processed/22102012/22102012_face_003.jpg,640,640,0,458,174,89,94,0.9188057780265808,2,210.48501298675538,80.5153125,processed
